Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,Crater Lake National Park - Tesla Destination,569 Mazama Dr,,Crater Lake,OR,97604,,888-774-2728  877-798-3752,E,,Public,24 hours daily,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,42.867509,-122.167297,2020-11-03,115367,2021-03-11 23:22:17 UTC,P,,,2016-02-01,,,,,J1772 TESLA,US,,,,Public,,public,,,NATL_PARK,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Stoller Family Estate - Tesla Destination,16161 NE McDougall Rd,,Dayton,OR,97114,,503-864-3404  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,45.24117,-123.069729,2020-11-03,115368,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Domaine Serene - Tesla Destination,6555 NE Hilltop Ln,,Dayton,OR,97114,,503-864-4600  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.27009,-123.069863,2020-11-03,115369,2021-03-11 23:22:17 UTC,P,,,2017-03-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Domaine Drouhin - Tesla Destination,6750 NE Breyman Orchards Rd,,Dayton,OR,97114,,503-864-2700  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.265248,-123.055793,2020-11-03,115370,2021-03-11 23:22:17 UTC,P,,,2015-05-01,,,,,TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,"Whale Cove Inn, a Select Registry Property - Tesla Destination",2345 S Highway 101,,Depoe Bay,OR,97341,,541-765-4300  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.786899,-124.070605,2020-11-03,115371,2021-03-11 23:22:17 UTC,P,,,2015-05-01,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,Lange Estate Winery and Vineyards - Tesla Destination,18380 NE Buena Vista Dr,,Dundee,OR,97115,,503-538-6476  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.294038,-123.040682,2020-11-03,115372,2021-03-11 23:22:17 UTC,P,,,2016-05-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,Hyland Estates - Tesla Destination,20980 NE Niederberger Rd,,Dundee,OR,97115,,503-554-4200  877-798-3752,E,,Public,24 hours daily,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.268997,-123.020986,2020-11-03,115373,2021-03-11 23:22:17 UTC,P,,,2016-02-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,Estacada City Hall - Tesla Destination,475 SE Main St,,Estacada,OR,97023,,503-630-8270  877-798-3752,E,,Public,24 hours daily,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.286178,-122.334465,2020-11-03,115374,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,J1772 TESLA,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,4,0,2,0,0,0,0,2,0
ELEC,Riverhouse Inn - Tesla Destination,1202 Bay St,,Florence,OR,97439,,541-997-3933  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.966643,-124.109379,2020-11-03,115375,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,INN,,,,,,,Free,,,,,,,,,,,4,0,1,0,0,0,0,3,0
ELEC,Old Town Inn - Tesla Destination,170 US-101,,Florence,OR,97439,,541-997-7131  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.967603,-124.107901,2020-11-03,115376,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,INN,,,,,,,Free,,,,,,,,,,,4,0,1,0,0,0,0,3,0
ELEC,Driftwood Shores Resort & Conference Center - Tesla Destination,88416 1st Ave,,Florence,OR,97439,,541-997-8263  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.036758,-124.132855,2020-11-03,115377,2021-03-11 23:22:17 UTC,P,,,2011-08-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,6,0,2,0,0,0,0,4,0
ELEC,Apolloni Vineyards Winery - Tesla Destination,14135 NW Timmerman Rd,,Forest Grove,OR,97116,,503-359-3606  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.622895,-123.21977,2020-11-03,115378,2021-03-11 23:22:17 UTC,P,,,2017-09-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,2,0,0,0,0,0,0,2,0
ELEC,Crater Lake Resort - Tesla Destination,50711  Highway 62,,Fort Klamath,OR,97626,,541-381-2349  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.684216,-121.973428,2020-11-03,115379,2021-03-11 23:22:17 UTC,P,,,2015-03-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,Salishan Spa and Golf Resort - Tesla Destination,7760 U.S. 101,,Gleneden Beach,OR,97388,,541-764-3600  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.892644,-124.019417,2020-11-03,115380,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,8,0,0,0,0,0,0,8,0
ELEC,Columbia Cliffs Villas - Tesla Destination,3880 Westcliff Dr,,Hood River,OR,97031,,866-912-8366  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.711261,-121.553014,2020-11-03,115381,2021-03-11 23:22:17 UTC,P,,,2014-12-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,3,0,1,0,0,0,0,2,0
ELEC,Grant County Chamber of Commerce - Tesla Destination,301 W Main St,,John Day,OR,97845,,541-575-0547  877-798-3752,E,,Public,24 hours daily,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.416613,-118.954696,2020-11-03,115382,2021-03-11 23:22:17 UTC,P,,,2016-09-01,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,Bronze Antler Bed & Breakfast - Tesla Destination,309 South Main St,,Joseph,OR,97846,,541-432-0230  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.348876,-117.229797,2020-11-03,115383,2021-03-11 23:22:17 UTC,P,,,2016-02-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,B_AND_B,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Pfeiffer Winery - Tesla Destination,25040 Jaeg Rd,,Junction City,OR,97448,,541-998-2828  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.237008,-123.363456,2020-11-03,115384,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,4,0,1,0,0,0,0,3,0
ELEC,Running Y Ranch Resort - Tesla Destination,5500 Running Y Rd,,Klamath Falls,OR,97601,,541-850-5500  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.276661,-121.885676,2020-11-03,115385,2021-03-11 23:22:17 UTC,P,,,2016-02-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Babica Hen Cafe - Tesla Destination,15964 Boones Ferry Rd,,Lake Oswego,OR,97035,,503-636-4012  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.409642,-122.719662,2020-11-03,115386,2021-03-11 23:22:17 UTC,P,,,2016-02-01,,,,,J1772 TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,3,0,1,0,0,0,0,2,0
ELEC,Lake Oswego - Tesla Destination,209 A St,,Lake Oswego,OR,97219,,503-635-0280  877-798-3752,E,,Public,24 hours daily,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.419827,-122.66573,2020-11-03,115387,2021-03-11 23:22:17 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,"Youngberg Hill, a Select Registry Property - Tesla Destination",10660 SW Youngberg Hill Rd,,McMinnville,OR,97128,,503-472-2727  877-798-3752,E,,Public,24 hours daily,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,45.179578,-123.279462,2020-11-03,115389,2021-03-11 23:22:17 UTC,P,,,2015-03-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,Lawrence Gallery - Tesla Destination,19700 SW Hwy 18,,McMinnville,OR,97128,,503-437-4038  877-798-3752,E,,Public,24 hours daily,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.115299,-123.317723,2020-11-03,115390,2021-03-11 23:22:17 UTC,P,,,2016-02-01,,,,,TESLA,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,Atticus Hotel - Tesla Destination,352 NE Ford St,,McMinnville,OR,97128,,503-472-1975  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,45.210616,-123.193085,2020-11-03,115391,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,3,0,1,0,0,0,0,2,0
ELEC,2Hawk Vineyard and Winery - Tesla Destination,2335 N Phoenix Rd,,Medford,OR,97504,,541-779-9463  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.296722,-122.810479,2020-11-03,115392,2021-03-11 23:22:17 UTC,P,,,2017-09-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,3,0,0,0,0,0,0,3,0
ELEC,City of Milwaukie - Tesla Destination,1950 SE Jackson St,,Milwaukie,OR,97222,,503-786-7555  877-798-3752,E,,Public,24 hours daily,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,45.444467,-122.642042,2020-11-03,115393,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,J1772 TESLA,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Inn at Red Hills - Tesla Destination,410 Hwy 99W,,Newberg,OR,97132,,503-538-7666  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,45.272167,-123.016364,2020-11-03,115394,2021-03-11 23:22:17 UTC,P,,,2016-02-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,INN,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Oceanside Inn - Tesla Destination,1440 Pacific Ave NW,,Oceanside,OR,97134,,503-208-9861  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,45.459395,-123.969124,2020-11-03,115395,2021-03-11 23:22:17 UTC,P,,,2016-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,3,0,1,0,0,0,0,2,0
ELEC,WildSpring Guest Habitat - Tesla Destination,92978 Cemetary Loop Rd,,Port Orford,OR,97465,,541-332-0977  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.742786,-124.486407,2020-11-03,115397,2021-03-11 23:22:17 UTC,P,,,2015-05-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Hotel Eastlund - Tesla Destination,1021 NE Grand Ave,,Portland,OR,97232,,503-235-2100  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.530443,-122.661149,2020-11-03,115398,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,5,0,1,0,0,0,0,4,0
ELEC,Best Western Inn at the Meadows - Tesla Destination,1215 N Hayden Meadows Dr,,Portland,OR,97217,,855-286-9600  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.593738,-122.680684,2020-11-03,115399,2021-03-11 23:22:17 UTC,P,,,2017-09-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,,5,0,2,0,0,0,0,3,0
ELEC,Portland Marriott Downtown Waterfront - Tesla Destination,1401 SW Naito Pkwy,,Portland,OR,97201,,503-226-7600  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,45.512928,-122.675369,2020-11-03,115400,2021-03-11 23:22:17 UTC,P,,,2015-03-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,6,0,1,0,0,0,0,5,0
ELEC,Kimpton RiverPlace Hotel - Tesla Destination,1510 SW Harbor Wy,,Portland,OR,97201,,503-228-3233  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.511322,-122.674245,2020-11-03,115401,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,0,0,0,0,0,2,0
ELEC,Residence Inn Portland Downtown Lloyd Center - Tesla Destination,1710 NE Multnomah St,,Portland,OR,97232,,503-288-1400  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.530864,-122.647765,2020-11-03,115402,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,4,0,1,0,0,0,0,3,0
ELEC,Oregon Museum of Science & Industry - Tesla Destination,1945 SE Water St,,Portland,OR,97214,,503-797-4000  877-798-3752,E,,Public,24 hours daily,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,45.508376,-122.664644,2020-11-03,115403,2021-03-11 23:22:17 UTC,P,,,2017-09-01,,,,,J1772 TESLA,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,,3,0,1,0,0,0,0,2,0
ELEC,Embassy Suites by Hilton Portland Downtown - Tesla Destination,319 SW Pine St,,Portland,OR,97204,,503-279-9000  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.522061,-122.674064,2020-11-03,115404,2021-03-11 23:22:17 UTC,P,,,2016-02-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Hampton Inn & Suites Portland/Pearl District - Tesla Destination,354 NW 9th Ave,,Portland,OR,97209,,503-222-5200  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,45.525661,-122.679988,2020-11-03,115405,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,Kimpton Hotel Monaco Portland - Tesla Destination,506 SW Washington St,,Portland,OR,97204,,503-222-0001  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.519888,-122.677365,2020-11-03,115406,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,0,0,0,0,0,2,0
ELEC,Hotel Modera - Tesla Destination,515 SW Clay St,,Portland,OR,97201,,503-484-1084  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.51396,-122.680759,2020-11-03,115407,2021-03-11 23:22:17 UTC,P,,,2015-03-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Hotel deLuxe - Tesla Destination,729 SW 15th Ave,,Portland,OR,97205,,503-219-2094  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.520987,-122.687707,2020-11-03,115408,2021-03-11 23:22:17 UTC,P,,,2012-09-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,4,0,2,0,0,0,0,2,0
ELEC,Dossier Hotel - Tesla Destination,750 SW Alder St,,Portland,OR,97205,,503-294-9000  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.519997,-122.68006,2020-11-03,115409,2021-03-11 23:22:17 UTC,P,,,2014-12-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,0,0,0,0,0,2,0
ELEC,Atlantic Aviation PDX - Tesla Destination,8089 NE Airport Wy,,Portland,OR,97218,,503-331-4220  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.584422,-122.577812,2020-11-03,115410,2021-03-11 23:22:17 UTC,P,,,2017-09-01,,,,,J1772 TESLA,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,,8,0,3,0,0,0,0,5,0
ELEC,Southpark Garage - Tesla Destination,901 SW Salmon St,,Portland,OR,97205,,503-228-6758  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.518031,-122.682379,2020-11-03,115411,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,,6,0,2,0,0,0,0,4,0
ELEC,Red Lion Hotel on the River - Jantzen Beach - Tesla Destination,909 North Hayden Island Drive,,Portland,OR,97217,,503-283-4466  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.6128,-122.675471,2020-11-03,115412,2021-03-11 23:22:17 UTC,P,,,2017-09-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Hilton Portland Downtown - Tesla Destination,921 SW 6th Ave,,Portland,OR,97204,,503-226-1611  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,45.51778,-122.679533,2020-11-03,115413,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,8,0,2,0,0,0,0,6,0
ELEC,Historic Hotel Prairie - Tesla Destination,112 Front St,,Prairie City,OR,97869,,541-820-4800  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.463124,-118.70919,2020-11-03,115415,2021-03-11 23:22:17 UTC,P,,,2016-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,Eagle Crest Resort - Tesla Destination,1590 Mountain Quail Dr,,Redmond,OR,97756,,541-923-2453  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.259464,-121.262632,2020-11-03,115416,2021-03-11 23:22:17 UTC,P,,,2016-02-29,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,DoubleTree by Hilton Salem - Tesla Destination,1590 Weston Ct NE,,Salem,OR,97301,,503-581-7004  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.949555,-122.991697,2020-11-03,115417,2021-03-11 23:22:17 UTC,P,,,2017-09-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,3,0,1,0,0,0,0,2,0
ELEC,Zenith Vineyard - Tesla Destination,5657 Zena Rd NW,,Salem,OR,97304,,503-932-3540  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.024475,-123.14209,2020-11-03,115418,2021-03-11 23:22:17 UTC,P,,,2018-10-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,4,0,0,0,0,0,0,4,0
ELEC,Ponzi Vineyards - Tesla Destination,19500 SW Mountain Home Rd,,Sherwood,OR,97140,,503-628-1227  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.380444,-122.937156,2020-11-03,115419,2021-03-11 23:22:17 UTC,P,,,2016-11-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,2,0,0,0,0,0,0,2,0
ELEC,The Oregon Garden Resort - Tesla Destination,895 W Main St,,Silverton,OR,97381,,503-874-2500  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.990695,-122.788286,2020-11-03,115420,2021-03-11 23:22:17 UTC,P,,,2016-02-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
ELEC,FivePine Lodge and Spa - Tesla Destination,1021 Desperado Trl,,Sisters,OR,97759,,541-549-5900  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.285638,-121.536449,2020-11-03,115421,2021-03-11 23:22:17 UTC,P,,,2015-03-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,McKenzie Orchards B&B - Tesla Destination,34694  McKenzie View Dr,,Springfield,OR,97478,,541-515-8153  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.08368,-122.987167,2020-11-03,115422,2021-03-11 23:22:17 UTC,P,,,2016-03-01,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,1,0,0,0,0,0,0,1,0
ELEC,Hilton Garden Inn Springfield - Tesla Destination,3528 Gateway St,,Springfield,OR,97477,,541-736-3000  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.08534,-123.042979,2020-11-03,115423,2021-03-11 23:22:17 UTC,P,,,2016-02-01,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,2,0,1,0,0,0,0,1,0
